index,movieId,title,genre
602,605,One Fine Day (1996),Drama|Romance
603,606,Candyman,
604,607,Century (1993),Drama
605,608,Fargo (1996),Crime|Drama|Thriller
606,609,Homeward Bound II,
607,610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
608,611,Hellraiser,
609,612,"Pallbearer, The (1996)",Comedy
610,613,Jane Eyre (1996),Drama|Romance
611,614,Loaded (1994),Drama|Thriller
612,615,Bread and Chocolate (Pane e cioccolata) (1973),Drama
613,616,"Aristocats, The (1970)",Animation|Children's
614,617,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama
615,618,Two Much (1996),Comedy|Romance
616,619,Ed (1996),Comedy
617,620,Scream of Stone (Schrei aus Stein) (1991),Drama
618,621,My Favorite Season (1993),Drama
619,623,"Modern Affair, A (1995)",Romance
620,624,Condition Red (1995),Action|Drama|Thriller
621,625,Asfour Stah (1990),Drama
622,626,"Thin Line Between Love and Hate, A (1996)",Comedy
623,627,"Last Supper, The (1995)",Drama|Thriller
624,628,Primal Fear (1996),Drama|Thriller
625,629,Rude (1995),Drama
626,630,Carried Away (1996),Drama|Romance
627,631,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical
628,632,Land and Freedom (Tierra y libertad) (1995),War
629,633,Denise Calls Up (1995),Comedy
630,634,Theodore Rex (1995),Comedy
631,635,"Family Thing, A (1996)",Comedy|Drama
632,636,Frisk (1995),Drama
633,637,Sgt. Bilko (1996),Comedy
634,638,Jack and Sarah (1995),Romance
635,639,Girl 6 (1996),Comedy
636,640,Diabolique (1996),Drama|Thriller
637,641,"Little Indian, Big City (Un indien dans la ville) (1994)",Comedy
638,642,Roula (1995),Drama
639,643,Peanuts - Die Bank zahlt alles (1996),Comedy
640,644,Happy Weekend (1996),Comedy
641,645,Nelly & Monsieur Arnaud (1995),Drama
642,647,Courage Under Fire (1996),Drama|War
643,648,Mission,
644,649,Cold Fever (Á köldum klaka) (1994),Comedy|Drama
645,650,Moll Flanders (1996),Drama
646,651,"Superweib, Das (1996)",Comedy
647,652,"301, 302 (1995)",Mystery
648,653,Dragonheart (1996),Action|Adventure|Fantasy
649,654,Und keiner weint mir nach (1996),Drama|Romance
650,655,Mutters Courage (1995),Comedy
651,656,Eddie (1996),Comedy
652,657,Yankee Zulu (1994),Comedy|Drama
653,658,Billy's Holiday (1995),Drama
654,659,Purple Noon (1960),Crime|Thriller
655,660,August (1996),Drama
656,661,James and the Giant Peach (1996),Animation|Children's|Musical
657,662,Fear (1996),Thriller
658,663,Kids in the Hall,
659,664,Faithful (1996),Comedy
660,665,Underground (1995),War
661,666,All Things Fair (1996),Drama
662,667,Bloodsport 2 (1995),Action
663,668,Pather Panchali (1955),Drama
664,669,Aparajito (1956),Drama
665,670,"World of Apu, The (Apur Sansar) (1959)",Drama
666,671,Mystery Science Theater 3000,
667,672,Tarantella (1995),Drama
668,673,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy
669,674,Barbarella (1968),Adventure|Sci-Fi
670,675,Hostile Intentions (1994),Action|Drama|Thriller
671,676,They Bite (1996),Drama
672,678,Some Folks Call It a Sling Blade (1993),Drama|Thriller
673,679,"Run of the Country, The (1995)",Drama
674,680,Alphaville (1965),Sci-Fi
675,681,Clean Slate (Coup de Torchon) (1981),Crime
676,682,Tigrero,
677,683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary
678,684,Windows (1980),Drama
679,685,It's My Party (1995),Drama
680,687,Country Life (1994),Drama|Romance
681,688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
682,690,"Promise, The (Versprechen, Das) (1994)",Romance
683,691,Mrs. Winterbourne (1996),Comedy|Romance
684,692,Solo (1996),Action|Sci-Fi|Thriller
685,693,Under the Domin Tree (Etz Hadomim Tafus) (1994),Drama
686,694,"Substitute, The (1996)",Action
687,695,True Crime (1995),Mystery|Thriller
688,696,Butterfly Kiss (1995),Thriller
689,697,Feeling Minnesota (1996),Drama|Romance
690,698,Delta of Venus (1994),Drama
691,699,To Cross the Rubicon (1991),Drama
692,700,Angus (1995),Comedy
693,701,Daens (1992),Drama
694,702,Faces (1968),Drama
695,703,Boys (1996),Drama
696,704,"Quest, The (1996)",Action|Adventure
697,705,Cosi (1996),Comedy
698,706,Sunset Park (1996),Drama
699,707,Mulholland Falls (1996),Crime|Film-Noir|Thriller
700,708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
701,709,Oliver & Company (1988),Animation|Children's
702,710,Celtic Pride (1996),Comedy
703,711,Flipper (1996),Adventure|Children's
704,712,Captives (1994),Drama
705,713,Of Love and Shadows (1994),Drama
706,714,Dead Man (1995),Western
707,715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama
708,716,Switchblade Sisters (1975),Crime
709,717,Mouth to Mouth (Boca a boca) (1995),Comedy
710,718,"Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi
711,719,Multiplicity (1996),Comedy
712,720,Wallace & Gromit,
713,721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama
714,722,"Haunted World of Edward D. Wood Jr., The (1995)",Documentary
715,723,Two Friends (1986),Drama
716,724,"Craft, The (1996)",Drama|Horror
717,725,"Great White Hype, The (1996)",Comedy
718,726,Last Dance (1996),Drama
719,727,War Stories (1995),Documentary
720,728,Cold Comfort Farm (1995),Comedy
721,729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama
722,730,"Low Life, The (1994)",Drama
723,731,Heaven's Prisoners (1996),Mystery|Thriller
724,732,Original Gangstas (1996),Crime
725,733,"Rock, The (1996)",Action|Adventure|Thriller
726,734,Getting Away With Murder (1996),Comedy
727,735,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror
728,736,Twister (1996),Action|Adventure|Romance|Thriller
729,737,Barb Wire (1996),Action|Sci-Fi
730,738,"Garcu, Le (1995)",Drama
731,739,Honigmond (1996),Comedy
732,741,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi
733,742,Thinner (1996),Horror|Thriller
734,743,Spy Hard (1996),Comedy
735,744,Brothers in Trouble (1995),Drama
736,745,"Close Shave, A (1995)",Animation|Comedy|Thriller
737,746,Force of Evil (1948),Film-Noir
738,747,"Stupids, The (1996)",Comedy
739,748,"Arrival, The (1996)",Action|Sci-Fi|Thriller
740,749,"Man from Down Under, The (1943)",Drama
741,750,Dr. Strangelove or,
742,751,Careful (1992),Comedy
743,752,Vermont Is For Lovers (1992),Comedy|Romance
744,753,"Month by the Lake, A (1995)",Comedy|Drama
745,754,Gold Diggers,
746,755,Kim (1950),Children's|Drama
747,756,Carmen Miranda,
748,757,Ashes of Time (1994),Drama
749,758,"Jar, The (Khomreh) (1992)",Drama
750,759,Maya Lin,
751,760,Stalingrad (1993),War
752,761,"Phantom, The (1996)",Adventure
753,762,Striptease (1996),Comedy|Crime
754,763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Drama
755,764,Heavy (1995),Drama|Romance
756,765,Jack (1996),Comedy|Drama
757,766,I Shot Andy Warhol (1996),Drama
758,767,"Grass Harp, The (1995)",Drama
759,768,Someone Else's America (1995),Drama
760,769,Marlene Dietrich,
761,770,Costa Brava (1946),Drama
762,771,"Vie est belle, La (Life is Rosey) (1987)",Comedy|Drama
763,772,Quartier Mozart (1992),Comedy
764,773,Touki Bouki (Journey of the Hyena) (1973),Drama
765,774,Wend Kuuni (God's Gift) (1982),Drama
766,775,Spirits of the Dead (Tre Passi nel Delirio) (1968),Horror
767,776,Babyfever (1994),Comedy|Drama
768,777,Pharaoh's Army (1995),War
769,778,Trainspotting (1996),Drama
770,779,'Til There Was You (1997),Drama|Romance
771,780,Independence Day (ID4) (1996),Action|Sci-Fi|War
772,781,Stealing Beauty (1996),Drama
773,782,"Fan, The (1996)",Thriller
774,783,"Hunchback of Notre Dame, The (1996)",Animation|Children's|Musical
775,784,"Cable Guy, The (1996)",Comedy
776,785,Kingpin (1996),Comedy
777,786,Eraser (1996),Action|Thriller
778,787,"Gate of Heavenly Peace, The (1995)",Documentary
779,788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
780,789,"I, Worst of All (Yo, la peor de todas) (1990)",Drama
781,790,An Unforgettable Summer (1994),Drama
782,791,Last Klezmer,
783,792,"Hungarian Fairy Tale, A (1987)",Fantasy
784,793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama
785,794,Midnight Dancers (Sibak) (1994),Comedy|Drama
786,795,Somebody to Love (1994),Drama
787,796,"Very Natural Thing, A (1974)",Drama
788,797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy
789,798,Daylight (1996),Action|Adventure|Thriller
790,799,"Frighteners, The (1996)",Comedy|Horror
791,800,Lone Star (1996),Drama|Mystery
792,801,Harriet the Spy (1996),Children's|Comedy
793,802,Phenomenon (1996),Drama|Romance
794,803,Walking and Talking (1996),Romance
795,804,She's the One (1996),Comedy|Romance
796,805,"Time to Kill, A (1996)",Drama
797,806,American Buffalo (1996),Drama
798,807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance
799,808,Alaska (1996),Adventure|Children's
800,809,Fled (1996),Action|Adventure
801,810,Kazaam (1996),Children's|Comedy|Fantasy
802,811,"Bewegte Mann, Der (1994)",Comedy
803,812,Magic Hunter (1994),Drama
804,813,Larger Than Life (1996),Comedy
805,814,"Boy Called Hate, A (1995)",Drama
806,815,Power 98 (1995),Action|Mystery|Thriller
807,816,Two Deaths (1995),Drama
808,818,"Very Brady Sequel, A (1996)",Comedy
809,819,Stefano Quantestorie (1993),Comedy|Drama
810,820,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama
811,821,"Crude Oasis, The (1995)",Romance
812,822,Hedd Wyn (1992),Drama
813,823,"Collectionneuse, La (1967)",Drama
814,824,Kaspar Hauser (1993),Drama
815,825,Echte Kerle (1996),Comedy|Romance
816,826,Diebinnen (1995),Drama
817,827,"Convent, The (Convento, O) (1995)",Drama
818,828,"Adventures of Pinocchio, The (1996)",Adventure|Children's
819,829,Joe's Apartment (1996),Comedy|Musical
820,830,"First Wives Club, The (1996)",Comedy
821,831,Stonewall (1995),Drama
822,832,Ransom (1996),Drama|Thriller
823,833,High School High (1996),Comedy
824,834,Phat Beach (1996),Comedy
825,835,Foxfire (1996),Drama
826,836,Chain Reaction (1996),Action|Adventure|Thriller
827,837,Matilda (1996),Children's|Comedy
828,838,Emma (1996),Comedy|Drama|Romance
829,839,Crow,
830,840,House Arrest (1996),Comedy
831,841,Eyes Without a Face (1959),Horror
832,842,Tales from the Crypt Presents,
833,843,Lotto Land (1995),Drama
834,844,"Story of Xinghua, The (1993)",Drama
835,845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama
836,846,Flirt (1995),Drama
837,847,"Big Squeeze, The (1996)",Comedy|Drama
838,848,"Spitfire Grill, The (1996)",Drama
839,849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
840,850,Cyclo (1995),Crime|Drama
841,851,Basquiat (1996),Drama
842,852,Tin Cup (1996),Comedy|Romance
843,853,Dingo (1992),Drama
844,854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama
845,855,Every Other Weekend (1990),Drama
846,856,Mille bolle blu (1993),Comedy
847,857,Crows and Sparrows (1949),Drama
848,858,"Godfather, The (1972)",Action|Crime|Drama
849,859,"Hippie Revolution, The (1996)",Documentary
850,860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy
851,861,Supercop (1992),Action|Thriller
852,862,Manny & Lo (1996),Drama
853,863,Celestial Clockwork (1994),Comedy
854,864,"Wife, The (1995)",Comedy|Drama
855,865,Small Faces (1995),Drama
856,866,Bound (1996),Crime|Drama|Romance|Thriller
857,867,Carpool (1996),Comedy|Crime
858,868,Death in Brunswick (1991),Comedy
859,869,Kansas City (1996),Crime
860,870,Gone Fishin' (1997),Comedy
861,871,Lover's Knot (1996),Comedy
862,872,Aiqing wansui (1994),Drama
863,873,Shadow of Angels (Schatten der Engel) (1976),Drama
864,874,Killer,
865,875,Nothing to Lose (1994),Drama
866,876,Police Story 4,
867,877,Girls Town (1996),Drama
868,878,Bye-Bye (1995),Drama
869,879,"Relic, The (1997)",Horror
870,880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
871,881,First Kid (1996),Children's|Comedy
872,882,"Trigger Effect, The (1996)",Drama|Thriller
873,884,Sweet Nothing (1995),Drama
874,885,Bogus (1996),Children's|Drama|Fantasy
875,886,Bulletproof (1996),Action
876,887,Talk of Angels (1998),Drama
877,888,Land Before Time III,
878,889,1-900 (1994),Romance
879,890,Baton Rouge (1988),Thriller
880,891,Halloween,
881,892,Twelfth Night (1996),Comedy|Drama|Romance
882,893,Mother Night (1996),Drama
883,894,Liebelei (1933),Romance
884,895,Venice/Venice (1992),Drama
885,896,Wild Reeds (1994),Drama
886,897,For Whom the Bell Tolls (1943),Adventure|War
887,898,"Philadelphia Story, The (1940)",Comedy|Romance
888,899,Singin' in the Rain (1952),Musical|Romance
889,900,"American in Paris, An (1951)",Musical|Romance
890,901,Funny Face (1957),Comedy|Musical
891,902,Breakfast at Tiffany's (1961),Drama|Romance
892,903,Vertigo (1958),Mystery|Thriller
893,904,Rear Window (1954),Mystery|Thriller
894,905,It Happened One Night (1934),Comedy
895,906,Gaslight (1944),Mystery|Thriller
896,907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
897,908,North by Northwest (1959),Drama|Thriller
898,909,"Apartment, The (1960)",Comedy|Drama
899,910,Some Like It Hot (1959),Comedy|Crime
900,911,Charade (1963),Comedy|Mystery|Romance|Thriller
901,912,Casablanca (1942),Drama|Romance|War
902,913,"Maltese Falcon, The (1941)",Film-Noir|Mystery
903,914,My Fair Lady (1964),Musical|Romance
904,915,Sabrina (1954),Comedy|Romance
905,916,Roman Holiday (1953),Comedy|Romance
906,917,"Little Princess, The (1939)",Children's|Drama
907,918,Meet Me in St. Louis (1944),Musical
908,919,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical
909,920,Gone with the Wind (1939),Drama|Romance|War
910,921,My Favorite Year (1982),Comedy
911,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
912,923,Citizen Kane (1941),Drama
913,924,2001,
914,925,Golden Earrings (1947),Adventure|Romance
915,926,All About Eve (1950),Drama
916,927,"Women, The (1939)",Comedy
917,928,Rebecca (1940),Romance|Thriller
918,929,Foreign Correspondent (1940),Thriller
919,930,Notorious (1946),Film-Noir|Romance|Thriller
920,931,Spellbound (1945),Mystery|Romance|Thriller
921,932,"Affair to Remember, An (1957)",Romance
922,933,To Catch a Thief (1955),Comedy|Romance|Thriller
923,934,Father of the Bride (1950),Comedy
924,935,"Band Wagon, The (1953)",Comedy|Musical
925,936,Ninotchka (1939),Comedy|Romance
926,937,Love in the Afternoon (1957),Comedy|Romance
927,938,Gigi (1958),Musical
928,939,"Reluctant Debutante, The (1958)",Comedy|Drama
929,940,"Adventures of Robin Hood, The (1938)",Action|Adventure
930,941,"Mark of Zorro, The (1940)",Adventure
931,942,Laura (1944),Crime|Film-Noir|Mystery
932,943,"Ghost and Mrs. Muir, The (1947)",Drama|Romance
933,944,Lost Horizon (1937),Drama
934,945,Top Hat (1935),Comedy|Musical|Romance
935,946,To Be or Not to Be (1942),Comedy|Drama|War
936,947,My Man Godfrey (1936),Comedy
937,948,Giant (1956),Drama
938,949,East of Eden (1955),Drama
939,950,"Thin Man, The (1934)",Mystery
940,951,His Girl Friday (1940),Comedy
941,952,Around the World in 80 Days (1956),Adventure|Comedy
942,953,It's a Wonderful Life (1946),Drama
943,954,Mr. Smith Goes to Washington (1939),Drama
944,955,Bringing Up Baby (1938),Comedy
945,956,Penny Serenade (1941),Drama|Romance
946,957,"Scarlet Letter, The (1926)",Drama
947,958,Lady of Burlesque (1943),Comedy|Mystery
948,959,Of Human Bondage (1934),Drama
949,960,Angel on My Shoulder (1946),Crime|Drama
950,961,Little Lord Fauntleroy (1936),Drama
951,962,They Made Me a Criminal (1939),Crime|Drama
952,963,"Inspector General, The (1949)",Musical
953,964,Angel and the Badman (1947),Western
954,965,"39 Steps, The (1935)",Thriller
955,966,"Walk in the Sun, A (1945)",Drama
956,967,"Outlaw, The (1943)",Western
957,968,Night of the Living Dead (1968),Horror|Sci-Fi
958,969,"African Queen, The (1951)",Action|Adventure|Romance|War
959,970,Beat the Devil (1954),Comedy|Drama
960,971,Cat on a Hot Tin Roof (1958),Drama
961,972,"Last Time I Saw Paris, The (1954)",Drama
962,973,Meet John Doe (1941),Drama
963,974,Algiers (1938),Drama|Romance
964,975,Something to Sing About (1937),Comedy|Musical
965,976,"Farewell to Arms, A (1932)",Romance|War
966,977,Moonlight Murder (1936),Mystery
967,978,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama
968,979,Nothing Personal (1995),Drama|War
969,980,In the Line of Duty 2 (1987),Action
970,981,Dangerous Ground (1997),Drama
971,982,Picnic (1955),Drama
972,983,Madagascar Skin (1995),Romance
973,984,"Pompatus of Love, The (1996)",Comedy|Drama
974,985,Small Wonders (1996),Documentary
975,986,Fly Away Home (1996),Adventure|Children's
976,987,Bliss (1997),Drama|Romance
977,988,Grace of My Heart (1996),Comedy|Drama
978,989,Schlafes Bruder (Brother of Sleep) (1995),Drama
979,990,Maximum Risk (1996),Action|Adventure|Thriller
980,991,Michael Collins (1996),Drama|War
981,992,"Rich Man's Wife, The (1996)",Thriller
982,993,Infinity (1996),Drama
983,994,Big Night (1996),Drama
984,996,Last Man Standing (1996),Action|Drama|Western
985,997,Caught (1996),Drama|Thriller
986,998,Set It Off (1996),Action|Crime
987,999,2 Days in the Valley (1996),Crime
988,1000,Curdled (1996),Crime
989,1001,"Associate, The (L'Associe)(1982)",Comedy
990,1002,Ed's Next Move (1996),Comedy
991,1003,Extreme Measures (1996),Drama|Thriller
992,1004,"Glimmer Man, The (1996)",Action|Thriller
993,1005,D3,
994,1006,"Chamber, The (1996)",Drama
995,1007,"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western
996,1008,"Davy Crockett, King of the Wild Frontier (1955)",Western
997,1009,Escape to Witch Mountain (1975),Adventure|Children's|Fantasy
998,1010,"Love Bug, The (1969)",Children's|Comedy
999,1011,Herbie Rides Again (1974),Adventure|Children's|Comedy
1000,1012,Old Yeller (1957),Children's|Drama
1001,1013,"Parent Trap, The (1961)",Children's|Drama
1002,1014,Pollyanna (1960),Children's|Comedy|Drama
1003,1015,Homeward Bound,
1004,1016,"Shaggy Dog, The (1959)",Children's|Comedy
1005,1017,Swiss Family Robinson (1960),Adventure|Children's
1006,1018,That Darn Cat! (1965),Children's|Comedy|Mystery
1007,1019,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi
1008,1020,Cool Runnings (1993),Comedy
1009,1021,Angels in the Outfield (1994),Children's|Comedy
1010,1022,Cinderella (1950),Animation|Children's|Musical
1011,1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children's
1012,1024,"Three Caballeros, The (1945)",Animation|Children's|Musical
1013,1025,"Sword in the Stone, The (1963)",Animation|Children's
1014,1026,So Dear to My Heart (1949),Children's|Drama
1015,1027,Robin Hood,
1016,1028,Mary Poppins (1964),Children's|Comedy|Musical
1017,1029,Dumbo (1941),Animation|Children's|Musical
1018,1030,Pete's Dragon (1977),Adventure|Animation|Children's|Musical
1019,1031,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical
1020,1032,Alice in Wonderland (1951),Animation|Children's|Musical
1021,1033,"Fox and the Hound, The (1981)",Animation|Children's
1022,1034,Freeway (1996),Crime
1023,1035,"Sound of Music, The (1965)",Musical
1024,1036,Die Hard (1988),Action|Thriller
1025,1037,"Lawnmower Man, The (1992)",Action|Sci-Fi|Thriller
1026,1038,Unhook the Stars (1996),Drama
1027,1039,Synthetic Pleasures (1995),Documentary
1028,1040,"Secret Agent, The (1996)",Drama
1029,1041,Secrets & Lies (1996),Drama
1030,1042,That Thing You Do! (1996),Comedy
1031,1043,To Gillian on Her 37th Birthday (1996),Drama|Romance
1032,1044,Surviving Picasso (1996),Drama
1033,1045,Love Is All There Is (1996),Comedy|Drama
1034,1046,Beautiful Thing (1996),Drama|Romance
1035,1047,"Long Kiss Goodnight, The (1996)",Action|Thriller
1036,1049,"Ghost and the Darkness, The (1996)",Action|Adventure
1037,1050,Looking for Richard (1996),Documentary|Drama
1038,1051,Trees Lounge (1996),Drama
1039,1052,"Proprietor, The (1996)",Drama
1040,1053,Normal Life (1996),Crime|Drama
1041,1054,Get on the Bus (1996),Drama
1042,1055,Shadow Conspiracy (1997),Thriller
1043,1056,Jude (1996),Drama
1044,1057,Everyone Says I Love You (1996),Comedy|Musical|Romance
1045,1058,Bitter Sugar (Azucar Amargo) (1996),Drama
1046,1059,William Shakespeare's Romeo and Juliet (1996),Drama|Romance
1047,1060,Swingers (1996),Comedy|Drama
1048,1061,Sleepers (1996),Crime|Drama
1049,1062,"Sunchaser, The (1996)",Drama
1050,1063,Johns (1996),Drama
1051,1064,Aladdin and the King of Thieves (1996),Animation|Children's|Comedy
1052,1065,"Woman in Question, The (1950)",Mystery
1053,1066,Shall We Dance? (1937),Comedy|Musical|Romance
1054,1067,"Damsel in Distress, A (1937)",Comedy|Musical|Romance
1055,1068,Crossfire (1947),Crime|Film-Noir
1056,1069,"Murder, My Sweet (1944)",Film-Noir|Thriller
1057,1070,Macao (1952),Adventure
1058,1071,For the Moment (1994),Romance|War
1059,1073,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy
1060,1075,"Sexual Life of the Belgians, The (1994)",Comedy
1061,1076,"Innocents, The (1961)",Thriller
1062,1077,Sleeper (1973),Comedy|Sci-Fi
1063,1078,Bananas (1971),Comedy|War
1064,1079,"Fish Called Wanda, A (1988)",Comedy
1065,1080,Monty Python's Life of Brian (1979),Comedy
1066,1081,Victor/Victoria (1982),Comedy|Musical
1067,1082,"Candidate, The (1972)",Drama
1068,1083,"Great Race, The (1965)",Comedy|Musical
1069,1084,Bonnie and Clyde (1967),Crime|Drama
1070,1085,"Old Man and the Sea, The (1958)",Adventure|Drama
1071,1086,Dial M for Murder (1954),Mystery|Thriller
1072,1087,Madame Butterfly (1995),Musical
1073,1088,Dirty Dancing (1987),Musical|Romance
1074,1089,Reservoir Dogs (1992),Crime|Thriller
1075,1090,Platoon (1986),Drama|War
1076,1091,Weekend at Bernie's (1989),Comedy
1077,1092,Basic Instinct (1992),Mystery|Thriller
1078,1093,"Doors, The (1991)",Drama|Musical
1079,1094,"Crying Game, The (1992)",Drama|Romance|War
1080,1095,Glengarry Glen Ross (1992),Drama
1081,1096,Sophie's Choice (1982),Drama
1082,1097,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi
1083,1098,"Search for One-eye Jimmy, The (1996)",Comedy
1084,1099,"Christmas Carol, A (1938)",Drama
1085,1100,Days of Thunder (1990),Action|Romance
1086,1101,Top Gun (1986),Action|Romance
1087,1102,American Strays (1996),Action
1088,1103,Rebel Without a Cause (1955),Drama
1089,1104,"Streetcar Named Desire, A (1951)",Drama
1090,1105,Children of the Corn IV,
1091,1106,"Leopard Son, The (1996)",Documentary
1092,1107,Loser (1991),Comedy
1093,1108,Prerokbe Ognja (1995),Documentary
1094,1109,Charm's Incidents (1996),Drama
1095,1110,Bird of Prey (1996),Action
1096,1111,Microcosmos (Microcosmos,
1097,1112,Palookaville (1996),Action|Drama
1098,1113,"Associate, The (1996)",Comedy
1099,1114,"Funeral, The (1996)",Drama
1100,1115,Sleepover (1995),Comedy|Drama
1101,1116,"Single Girl, A (La Fille Seule) (1995)",Drama
1102,1117,"Eighth Day, The (Le Huitième jour ) (1996)",Drama
1103,1118,Tashunga (1995),Adventure|Western
1104,1119,Drunks (1997),Drama
1105,1120,"People vs. Larry Flynt, The (1996)",Drama
1106,1121,Glory Daze (1996),Drama
1107,1122,Plutonium Circus (1995),Documentary
1108,1123,"Perfect Candidate, A (1996)",Documentary
1109,1124,On Golden Pond (1981),Drama
1110,1125,"Return of the Pink Panther, The (1974)",Comedy
1111,1126,Drop Dead Fred (1991),Comedy|Fantasy
1112,1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
1113,1128,"Fog, The (1980)",Horror
1114,1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
1115,1130,"Howling, The (1980)",Horror
1116,1131,Jean de Florette (1986),Drama
1117,1132,Manon of the Spring (Manon des sources) (1986),Drama
1118,1133,Talking About Sex (1994),Comedy|Drama
1119,1134,Johnny 100 Pesos (1993),Action|Drama
1120,1135,Private Benjamin (1980),Comedy
1121,1136,Monty Python and the Holy Grail (1974),Comedy
1122,1137,Hustler White (1996),Romance
1123,1138,Dadetown (1995),Documentary
1124,1139,Everything Relative (1996),Drama
1125,1140,Entertaining Angels,
1126,1141,Hoogste tijd (1995),Drama
1127,1142,Get Over It (1996),Drama
1128,1143,Three Lives and Only One Death (1996),Comedy
1129,1144,Line King,
1130,1145,Snowriders (1996),Documentary
1131,1146,Curtis's Charm (1995),Comedy|Drama
1132,1147,When We Were Kings (1996),Documentary
1133,1148,"Wrong Trousers, The (1993)",Animation|Comedy
1134,1149,JLG/JLG - autoportrait de décembre (1994),Documentary|Drama
1135,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
1136,1151,Faust (1994),Animation|Comedy|Thriller
1137,1152,He Walked by Night (1948),Crime|Film-Noir|Thriller
1138,1153,Raw Deal (1948),Film-Noir
1139,1154,T-Men (1947),Film-Noir
1140,1155,"Invitation, The (Zaproszenie) (1986)",Drama
1141,1156,"Children Are Watching us, The (Bambini ci guardano, I) (1942)",Drama
1142,1157,"Symphonie pastorale, La (1946)",Drama
1143,1158,Here Comes Cookie (1935),Comedy
1144,1159,Love in Bloom (1935),Romance
1145,1160,Six of a Kind (1934),Comedy
1146,1161,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama
1147,1162,"Ruling Class, The (1972)",Comedy
1148,1163,Mina Tannenbaum (1994),Drama
1149,1164,Two or Three Things I Know About Her (1966),Drama
1150,1165,"Bloody Child, The (1996)",Drama|Thriller
1151,1166,Farmer & Chase (1995),Comedy
1152,1167,Dear God (1996),Comedy
1153,1168,Bad Moon (1996),Horror
1154,1169,American Dream (1990),Documentary
1155,1170,Best of the Best 3,
1156,1171,Bob Roberts (1992),Comedy
1157,1172,Cinema Paradiso (1988),Comedy|Drama|Romance
1158,1173,"Cook the Thief His Wife & Her Lover, The (1989)",Drama
1159,1174,Grosse Fatigue (1994),Comedy
1160,1175,Delicatessen (1991),Comedy|Sci-Fi
1161,1176,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",Drama
1162,1177,Enchanted April (1991),Drama
1163,1178,Paths of Glory (1957),Drama|War
1164,1179,"Grifters, The (1990)",Crime|Drama|Film-Noir
1165,1180,Hear My Song (1991),Comedy
1166,1181,"Shooter, The (1995)",Action
1167,1183,"English Patient, The (1996)",Drama|Romance|War
1168,1184,Mediterraneo (1991),Comedy|War
1169,1185,My Left Foot (1989),Drama
1170,1186,"Sex, Lies, and Videotape (1989)",Drama
1171,1187,Passion Fish (1992),Drama
1172,1188,Strictly Ballroom (1992),Comedy|Romance
1173,1189,"Thin Blue Line, The (1988)",Documentary
1174,1190,Tie Me Up! Tie Me Down! (1990),Drama
1175,1191,Madonna,
1176,1192,Paris Is Burning (1990),Documentary
1177,1193,One Flew Over the Cuckoo's Nest (1975),Drama
1178,1194,Up in Smoke (1978),Comedy
1179,1196,Star Wars,
1180,1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance
